game_id,team,opponent,off_epa,off_plays,off_epa_per_play,def_epa,def_plays,def_epa_per_play,season
2003_04_IND_NO,IND,NO,25.738525,55,0.46797318892045453,-14.874309,64,-0.23241107165813446,2003
2003_04_IND_NO,NO,IND,-14.874309,64,-0.23241107165813446,25.738525,55,0.46797318892045453,2003
2003_04_JAX_HOU,HOU,JAX,-9.134271,75,-0.12179027557373047,-6.610993,59,-0.11205072726233531,2003
2003_04_JAX_HOU,JAX,HOU,-6.610993,59,-0.11205072726233531,-9.134271,75,-0.12179027557373047,2003
2003_04_KC_BAL,BAL,KC,-4.6642065,63,-0.07403502388605995,-1.4283013,58,-0.02462588507553627,2003
2003_04_KC_BAL,KC,BAL,-1.4283013,58,-0.02462588507553627,-4.6642065,63,-0.07403502388605995,2003
2003_04_NE_WAS,NE,WAS,0.22380012,69,0.003243480039679486,2.1233826,51,0.04163495232077206,2003
2003_04_NE_WAS,WAS,NE,2.1233826,51,0.04163495232077206,0.22380012,69,0.003243480039679486,2003
2003_04_PHI_BUF,BUF,PHI,0.71185505,57,0.012488685156169691,11.887444,62,0.19173296036258822,2003
2003_04_PHI_BUF,PHI,BUF,11.887444,62,0.19173296036258822,0.71185505,57,0.012488685156169691,2003
2003_04_SD_OAK,LAC,LV,9.084012,69,0.13165234828340835,13.097667,70,0.18710952486310686,2003
2003_04_SD_OAK,LV,LAC,13.097667,70,0.18710952486310686,9.084012,69,0.13165234828340835,2003
2003_04_SF_MIN,MIN,SF,18.231611,53,0.3439926651288878,-6.938924,70,-0.09912748336791992,2003
2003_04_SF_MIN,SF,MIN,-6.938924,70,-0.09912748336791992,18.231611,53,0.3439926651288878,2003
2003_04_TEN_PIT,PIT,TEN,-17.45402,74,-0.23586512900687553,6.4340034,39,0.16497444495176658,2003
2003_04_TEN_PIT,TEN,PIT,6.4340034,39,0.16497444495176658,-17.45402,74,-0.23586512900687553,2003
2003_05_ARI_DAL,ARI,DAL,-17.792349,49,-0.36310916044274155,-3.5996795,68,-0.052936462795033175,2003
2003_05_ARI_DAL,DAL,ARI,-3.5996795,68,-0.052936462795033175,-17.792349,49,-0.36310916044274155,2003
